"X","ID","ID1","LATITUD","LONGITUD","COS_0.30","DA_0.30","COSkgm2","DEM","AnalyticalHillshading","Slope","Aspect","CrossSectionalCurvature","LongitudinalCurvature","CovergenceIndex","ClosedDepressions","FlowAccumulation","TopographicWetnessIndex","LSFactor","ChannelNetworkBaseLevel","VerticalDistanceToChannelNetwork","ValleyDepth","RelativeSlopePosition","DEMSRE3a","etmnts3a","evmmod3a","evsmod3a","g01igb3a","g02esa3a","g02igb3a","g03esa3a","g04esa3a","g04igb3a","g05esa3a","g06esa3a","g07esa3a","g10igb3a","g11esa3a","g11igb3a","g12igb3a","g13esa3a","g18esa3a","g21esa3a","gacgem3a","gachws3a","garhws3a","gchhws3a","gcmhws3a","geaisg3a","gflhws3a","gfrhws3a","gglhws3a","glcesa3a","glcjrc3a","glphws3a","glvhws3a","glwwwf3a","glxhws3a","gnthws3a","gplhws3a","grghws3a","gschws3a","gsnhws3a","gsthws3a","gvrhws3a","iflgre3a","inmsre3a","inssre3a","l02igb3a","l03igb3a","l04igb3a","l05igb3a","l06igb3a","l07igb3a","l08igb3a","l09igb3a","l10igb3a","l11igb3a","l12igb3a","l13igb3a","l14igb3a","l3pobi3b","lammod3a","lasmod3a","opisre3a","px1wcl3a","px2wcl3a","px3wcl3a","px4wcl3a","SLPSRT3a","smkisr3a","tdhmod3a","tdlmod3a","tdmmod3a","tdsmod3a","tnhmod3a","tnlmod3a","tnmmod3a","tnsmod3a","twisre3a","tx1mod3a","tx2mod3a","tx3mod3a","tx4mod3a","tx5mod3a","tx6mod3a","wmkmod3a"
1971,"Pri-2261","Pri-2261",-22.9142,-59.8133,15,1.46484,6.59178,126.3055586,1.569238663,1.560185432,0.785848141,613.7138062,1581.354492,1.662189603,-1.39e-06,0.000176333,-8.704216003,4.063601017,124.7206497,1.584907532,54.18933105,0.028416479,126,3707,3737,852,9,0,9,0,75,4,0,0,0,8,0,4,4,25,0,0,546,0,0,0,20,72,0,0,0,30,18,0,30,0,0,0,0,35,0,15,0,0,0,34,20.73390007,0,0,40,0,0,0,20,40,0,0,0,0,0,4,17,7,1570,88,80,29,37,0,1,39,15,29,6,27,8,20,5,139,35,28,25,24,31,32,0
1777,"Pri-2062","Pri-2062",-22.4707,-59.8109,9.4,1.5227664,4.294201248,125.6388877,2.089066029,1.544715166,3.141592741,3251.070068,1133.573486,6.953845024,-2.25e-06,0.043872885,-2.602386713,11.49787235,124.8273621,0.811523438,46.17303467,0.017272132,126,3073,3552,873,10,0,10,0,100,14,0,0,0,7,0,10,10,0,0,0,506,0,15,0,40,72,0,0,0,30,18,0,0,0,0,0,0,30,0,15,0,0,0,34,20.70939445,0,0,0,0,0,20,0,0,60,0,0,0,20,4,14,6,1570,86,72,27,37,0,1,45,17,31,6,28,4,20,5,140,37,31,26,26,34,36,0
2673,"Pri-456","Pri-456",-25.7947,-54.954,22,1.392432,9.1900512,260.8610509,0.804963112,1.570289254,5.298047066,1841.726929,-7275.125488,-1.7107023,2.57e-06,0.000142214,-12.19234371,3.7162714,199.4786987,61.38235474,114.9677734,0.348070949,258,6326,4048,1160,12,0,12,75,0,12,0,0,0,12,0,12,12,25,0,0,206,0,0,0,0,37,0,15,0,20,17,15,0,0,0,70,0,0,0,0,0,0,0,34,20.96166229,0,0,0,0,0,0,0,0,0,0,100,0,0,7,11,6,1563,154,142,116,118,6,1,37,9,27,6,22,2,16,4,117,31,31,25,19,26,34,0
1188,"Pri-152","Pri-152",-25.22,-56.3553,8.261325789,1.534544846,3.803212473,219.8333335,1.212608576,1.568154097,4.444976807,-31360.96875,96023.42188,-1.850711942,-5.23e-06,6.94e-05,-11.9515686,2.803100824,113.7921066,106.0412216,108.0472107,0.495315045,222,9918,5026,718,2,25,14,0,75,14,0,0,0,14,0,14,14,0,0,0,171,0,0,0,0,59,0,0,0,30,17,0,0,0,0,0,60,40,0,0,0,0,0,34,20.85254097,20,0,0,0,0,0,0,0,0,0,0,0,80,7,28,11,1569,159,131,102,111,1,1,38,13,27,5,23,5,18,4,124,30,27,23,21,27,29,0
1128,"Pri-1465","Pri-1465",-23.3373,-59.6676,7.8,1.5393168,3.602001312,122.638893,1.242672086,1.565654635,0.313620418,-5047.395996,-3253.434082,-5.009836674,1.57e-07,0.000141568,-9.88040638,3.712824583,120.8886032,1.750289917,63.1807251,0.026956147,123,3932,3569,1054,8,0,8,0,50,10,0,0,0,9,0,10,10,50,0,0,635,0,0,0,0,72,0,0,0,130,17,0,25,4,0,0,15,0,0,40,0,20,0,34,20.73390007,0,0,0,0,0,0,40,20,40,0,0,0,0,4,15,7,1570,92,93,34,41,0,1,43,17,30,6,26,5,19,5,138,35,31,26,24,33,35,0
348,"Ori-214","Ori-214",-25.646389,-56.3,7,1.547592,3.2499432,139.8055621,0.990366399,1.569688559,6.181465626,24840.56445,-53715.71094,5.794307709,-4.84e-06,0.020168988,-5.763177872,11.49904156,139.6059418,0.199615479,277.794281,0.000718057,137,8498,4375,460,9,0,14,25,50,9,0,0,0,9,0,10,9,25,0,0,196,15,0,0,0,6,0,0,40,130,13,0,0,0,15,0,30,0,0,0,0,0,0,34,20.79061127,0,0,0,0,0,0,0,60,20,0,0,0,20,7,23,7,1562,151,138,102,120,2,1,40,13,27,6,24,4,17,5,129,33,29,24,21,25,30,0
2080,"Pri-2383","Pri-2383",-23.3881,-59.4267,19.25175607,1.420859835,8.206214089,117.6111115,2.300995588,1.559800148,2.026244879,43.08358765,-410.026947,-0.061947338,3.04e-06,0.000449017,-7.733858585,4.898855686,115.4083633,2.20275116,69.18457031,0.030856336,117,4930,3625,677,8,0,8,0,0,4,0,100,0,4,0,4,4,0,0,0,756,0,0,0,0,72,0,0,0,50,2,0,25,4,0,0,15,0,0,40,0,20,0,34,20.73390007,0,0,60,0,0,0,40,0,0,0,0,0,0,4,14,6,1570,99,102,38,46,0,1,35,16,27,5,26,3,19,5,138,32,28,24,22,29,30,0
1506,"Pri-1818","Pri-1818",-23.6953,-58.7767,9.4,1.5227664,4.294201248,99.44444165,2.091775417,1.540542722,3.135386467,-850.5289917,-1178.426147,-4.169752121,0.69686234,1.323067665,2.262757301,29.52808571,100.141304,0,92.0213623,0,99,4519,3677,819,9,0,9,0,0,8,0,0,0,9,0,9,9,100,0,0,767,0,0,0,0,72,0,0,0,130,1,0,25,4,0,0,15,0,0,40,0,20,0,34,20.72121239,0,0,0,0,0,0,20,80,0,0,0,0,0,1,17,6,1570,105,108,46,57,0,1,40,16,29,6,25,4,19,5,137,35,29,26,24,33,33,0
273,"Ori-148","Ori-148",-25.456111,-55.906389,3.840251456,1.580276439,1.820597669,303.7500263,1.834786177,1.569532633,1.163689017,30184.43945,11139.97559,2.885748148,4.19e-06,7.01e-05,-12.57056618,2.870388508,237.2035522,66.54647827,95.96411133,0.409490108,309,7048,4145,626,9,0,9,25,75,10,0,0,0,10,0,9,9,0,0,0,188,50,0,0,0,14,0,0,15,30,13,0,0,0,35,0,0,0,0,0,0,0,0,34,21.02403259,0,0,0,0,0,0,0,60,40,0,0,0,0,7,18,6,1567,157,137,118,117,2,1,38,13,28,5,22,4,17,4,111,33,28,24,21,27,32,0
2626,"Pri-413","Pri-413",-26.2444,-55.5893,7.8,1.5393168,3.602001312,179.722182,1.226807237,1.569868565,4.423892975,50114.59375,-4737.104004,14.62707043,1.26e-06,0.000117965,-11.7751627,3.579891205,157.803772,21.91841125,238.1286011,0.08428634,173,10649,4621,721,2,0,2,75,0,2,25,0,0,14,0,9,9,0,0,0,561,50,0,0,0,37,0,0,15,40,1,0,0,0,35,0,0,0,0,0,0,0,0,34,20.91435432,60,0,0,0,0,0,0,20,0,0,0,0,20,7,25,12,1565,156,143,118,122,3,1,36,10,25,5,22,4,16,4,122,30,27,22,19,24,28,0
1345,"Pri-1667","Pri-1667",-24.1628,-54.3759,14.1,1.4741496,6.235652808,274.8333679,1.32563293,1.569985509,0.435238302,51358.77344,12248.5498,6.952805996,6.11e-06,0.00010908,-12.17643452,3.394052029,232.0925598,42.74081421,164.9998169,0.205741242,278,7430,3732,1853,8,0,8,50,50,12,0,0,0,12,0,12,12,0,0,0,379,20,45,0,20,37,0,0,15,20,13,0,0,0,0,0,0,0,0,0,0,0,0,34,21.04891205,0,0,0,0,0,0,40,0,0,0,60,0,0,7,21,21,1565,169,128,115,127,3,1,38,11,28,6,22,3,16,4,118,31,30,26,21,30,33,0
2016,"Pri-2307","Pri-2307",-22.8806,-58.8144,26.79765713,1.342805035,10.79520867,100.4722216,1.040334105,1.537150621,4.712388992,537.2888184,614.5178223,0.88130039,1.031608343,0.122974969,0.339945674,19.67542076,101.50383,0,85.82312012,0,99,4371,3401,941,9,0,8,50,50,14,0,0,0,10,0,8,8,0,0,0,424,0,0,0,0,72,0,0,0,20,2,0,25,4,0,0,15,0,0,40,0,20,0,34,20.70939445,0,0,0,0,0,0,40,20,20,0,0,0,20,1,16,8,1570,123,102,44,53,0,1,38,14,29,5,26,3,20,5,138,33,29,25,25,33,33,0
2267,"Pri-26","Pri-26",-25.6097,-54.7983,11.04587069,1.505741514,4.989667817,204.5000094,0.910508811,1.569423676,6.019320488,-27765.35938,-51600.31641,-12.64439392,5.84e-06,0.000832198,-9.429759026,5.291318893,197.8975372,6.602478027,161.4265137,0.039293684,208,8722,4219,1640,14,0,14,0,50,12,0,0,0,12,0,12,12,50,0,0,387,0,0,0,0,37,0,15,0,130,1,15,0,0,0,70,0,0,0,0,0,0,0,34,20.91435432,0,0,0,0,0,0,0,0,0,0,60,0,40,7,21,17,1563,156,138,116,127,2,1,36,12,27,6,23,2,16,5,115,29,30,26,20,26,33,0
434,"Ori-292","Ori-292",-26.796389,-55.141944,13.87626455,1.476463919,6.146341184,218.9444365,2.180005312,1.570218205,2.983887911,178237.9375,88079.01563,38.74718475,6.2e-06,0.000160324,-11.24820232,4.372448921,135.4129486,83.53149414,92.8303833,0.473636895,213,7900,4088,1063,8,25,14,25,25,14,0,25,0,14,0,14,14,0,0,0,269,0,0,0,0,37,0,15,0,30,13,15,0,0,0,70,0,0,0,0,0,0,0,34,20.93012047,0,0,0,0,0,0,20,0,0,0,0,0,80,7,19,11,1567,136,128,124,121,4,1,45,14,27,6,23,3,16,5,110,33,28,24,19,25,33,0
2208,"Pri-2530","Pri-2530",-22.5586,-60.1239,10,1.51656,4.54968,139.4166643,2.343225956,1.561860442,2.503404379,1131.485474,4882.430664,4.635305405,7.42e-06,0.000132397,-9.582891464,3.527957201,137.9155579,1.501113892,35.79187012,0.040251911,140,3357,3424,964,9,0,9,25,25,14,0,0,0,9,0,10,10,50,0,0,555,0,0,0,20,72,0,0,0,130,18,0,30,0,0,0,0,35,0,15,0,0,0,34,20.74488258,0,0,0,0,0,0,0,60,20,0,0,0,20,4,14,7,1570,89,78,27,34,0,1,44,18,32,7,28,9,20,5,140,37,30,26,26,35,37,0
1241,"Pri-1571","Pri-1571",-24.6876,-55.0465,21.2,1.4007072,8.908497792,391.5555309,0.800824881,1.570397615,5.674907207,-23486.39063,-46694.27344,-1.266865373,1.11e-05,9.03e-05,-13.0755167,3.267971754,246.6137085,144.9418335,35.31393433,0.804089844,399,7783,5250,2055,12,50,12,0,50,12,0,0,0,12,0,12,12,0,0,0,347,50,0,0,0,14,0,0,15,30,17,0,0,0,35,0,0,0,0,0,0,0,0,34,21.07952499,0,0,0,0,0,0,0,0,0,0,100,0,0,7,25,22,1565,169,129,116,124,7,1,34,12,26,5,22,3,17,4,112,28,28,24,20,26,31,0
1997,"Pri-2289","Pri-2289",-23.3886,-59.4597,10,1.51656,4.54968,120.5555549,2.110322952,1.549384713,3.105902195,798.5388794,9.1759758,4.107319355,2.37e-06,7.42e-05,-9.634216309,2.931197405,116.0398788,4.515678406,66.14489746,0.063906617,121,4839,3554,602,8,0,8,0,0,5,0,100,0,4,0,4,4,0,0,0,759,0,0,0,0,72,0,0,0,50,1,0,25,4,0,0,15,0,0,40,0,20,0,34,20.72121239,0,0,40,20,0,0,40,0,0,0,0,0,0,4,13,5,1570,98,101,38,45,0,1,35,17,28,5,26,4,19,5,138,32,28,24,23,29,31,0
262,"Ori-138","Ori-138",-25.444167,-55.937778,4.546378776,1.572972258,2.145398307,284.3055751,1.407720089,1.569919586,0.553952813,-38852.51953,-13173.45703,-4.556128502,-2.59e-06,0.000835711,-9.641768456,5.547371387,225.8238068,58.48176575,114.4776306,0.338124245,280,8268,4377,705,9,0,9,25,75,14,0,0,0,9,0,14,9,0,0,0,198,50,0,0,0,14,0,0,15,20,13,0,0,0,35,0,0,0,0,0,0,0,0,34,20.99671364,0,0,0,0,0,0,0,60,0,0,0,0,40,7,21,8,1561,156,135,116,117,3,1,37,13,27,5,22,2,16,5,112,32,28,24,21,27,31,0
3116,"Pri-860","Pri-860",-21.8035,-59.2394,7.8,1.5393168,3.602001312,116.9444444,1.974668145,1.517182231,1.390962601,1299.034302,1903.480347,-0.083232515,-1.7e-06,7.83e-05,-8.532221794,3.035881042,114.1234436,2.820999146,58.34332275,0.046121646,117,5201,4125,672,4,0,4,0,0,4,0,100,0,4,0,4,4,0,0,0,2124,0,0,0,0,72,0,0,0,50,2,0,0,0,0,0,25,0,15,35,0,25,1,34,20.73390007,0,0,100,0,0,0,0,0,0,0,0,0,0,4,18,7,1570,98,82,29,44,0,1,35,17,28,4,26,11,21,4,139,31,27,26,25,30,31,0
1355,"Pri-1676","Pri-1676",-24.2476,-54.7686,21.2,1.4007072,8.908497792,355.5833207,0.83656317,1.569175959,5.171203136,-16834.25,55645.87109,0.090851113,-7.68e-06,7.18e-05,-12.24923038,2.912439346,303.0774841,52.50582886,82.31118774,0.389459938,360,8127,3891,867,13,0,13,50,0,13,50,0,0,13,0,13,13,0,0,0,243,0,0,0,0,37,0,15,0,40,16,15,0,0,0,70,0,0,0,0,0,0,0,34,21.0182209,0,0,0,0,0,0,0,0,0,0,0,100,0,7,15,6,1568,172,133,113,128,2,2,39,15,28,5,24,7,17,3,111,31,31,25,22,30,33,0
3259,"Pri-991","Pri-991",-21.0004,-61.0444,9.4,1.5227664,4.294201248,199.8888881,2.325974464,1.563567996,2.115349293,2949.273926,4886.175293,1.438096523,-2.57e-06,0.000976867,-7.608198166,5.463506699,197.1690826,2.719802856,1.758422852,0.607339382,200,5461,3574,630,4,0,4,0,0,4,0,100,0,4,0,4,4,0,0,0,1415,0,45,0,0,72,0,0,0,50,2,0,0,0,0,0,25,30,0,0,0,0,0,34,20.89269638,0,0,100,0,0,0,0,0,0,0,0,0,0,7,15,6,1570,79,78,23,23,0,1,37,12,29,6,29,10,21,4,142,32,29,24,25,32,34,0
532,"Ori-380","Ori-380",-26.745556,-55.01,13.8448832,1.476788528,6.133789407,177.0277627,1.944961429,1.570124507,3.383582115,-33098.66406,95443.4375,-7.860171318,-6.98e-06,0.000960927,-9.307292938,6.255516052,122.060051,54.96770477,143.7323303,0.2766366,177,12108,4173,814,8,0,8,0,0,8,50,50,0,8,0,8,4,0,0,0,425,0,0,0,0,37,0,15,0,50,1,15,0,0,0,70,0,0,0,0,0,0,0,34,20.82726669,0,0,0,0,0,0,100,0,0,0,0,0,0,7,46,16,1558,136,132,125,119,3,1,39,1,26,7,23,3,15,5,113,32,29,23,18,25,31,0
1272,"Pri-160","Pri-160",-25.4669,-57.3761,8.576223988,1.531287539,3.939799478,174.6388935,2.348595381,1.569484234,2.235291719,55268.88672,85448.39844,27.59543228,7.24e-06,9.27e-05,-11.66946983,3.411491871,71.87734222,102.7615585,101.0795593,0.504125774,177,6506,4217,567,9,0,9,100,0,9,0,0,0,9,0,9,8,0,0,0,20,15,0,0,0,82,0,0,40,20,17,0,0,0,15,0,30,0,0,0,0,0,0,34,20.79966736,0,0,0,0,0,0,0,100,0,0,0,0,0,7,21,6,1570,144,142,76,86,2,1,38,14,27,6,25,6,17,5,132,32,29,24,21,27,30,0
597,"Ori-81","Ori-81",-25.48,-56.182778,6.930806966,1.548307733,3.219306606,200.2500169,0.974564195,1.570312023,6.151221752,-1645.689575,-11124.37891,-0.064141691,-1.65e-06,0.000599098,-10.10704517,5.69147253,173.6820526,26.56796265,191.4376526,0.121868253,197,8546,4517,564,9,0,8,50,0,8,0,0,0,8,0,8,9,50,0,0,169,50,0,0,0,59,0,0,15,20,13,0,0,0,35,0,0,0,0,0,0,0,0,34,20.91441154,0,0,0,0,0,0,80,20,0,0,0,0,0,7,22,7,1558,153,134,107,117,5,1,38,12,26,5,23,4,17,5,119,32,28,24,21,26,29,0
1312,"Pri-1636","Pri-1636",-24.0653,-55.9709,20.4,1.4089824,8.622972288,181.4167217,1.548995495,1.570275307,0.754694939,24076.2168,14988.96875,3.708571672,-4.2e-06,0.000229629,-11.45401001,4.284315109,127.690712,53.72600555,138.2742004,0.279822648,182,6067,4359,1360,9,100,9,0,0,14,0,0,0,10,0,12,12,0,0,0,444,20,45,0,20,59,0,0,15,14,13,0,0,0,0,0,0,0,0,0,0,0,0,34,20.81723595,0,0,0,0,0,0,0,40,20,0,20,0,20,7,20,13,1564,157,128,94,112,4,1,40,12,29,6,23,3,17,5,113,32,28,26,21,28,31,0
240,"Ori-118","Ori-118",-25.264444,-55.983333,6.02971763,1.557628601,2.817618191,326.3889162,2.301817417,1.569810629,2.0212183,47718.28125,40968.63672,45.05070114,-1.95e-07,7.61e-05,-12.55816746,3.024109125,211.1714478,115.2174683,58.86367798,0.661860704,329,7047,3719,703,9,0,9,50,0,9,0,0,0,9,0,14,14,50,0,0,206,50,0,0,0,14,0,0,15,130,13,0,0,0,35,0,0,0,0,0,0,0,0,34,20.99671364,0,0,0,0,0,0,0,80,0,0,0,0,20,7,18,6,1569,163,136,119,120,3,1,39,13,27,5,23,3,16,5,115,32,28,24,21,26,30,0
1259,"Pri-1589","Pri-1589",-25.4547,-54.9631,21.2,1.4007072,8.908497792,265.5277657,0.882106423,1.568168521,5.953123569,27208.96094,52847.97266,6.365277767,5.3e-06,9.92e-05,-11.31289482,3.188516617,209.3987885,56.12898254,104.5734558,0.349272758,268,6311,4335,1670,12,0,12,0,25,12,0,0,0,12,0,12,12,75,0,0,100,0,0,0,0,37,0,15,0,30,16,15,0,0,0,70,0,0,0,0,0,0,0,34,20.95689392,0,0,0,0,0,0,0,0,0,0,100,0,0,7,11,9,1569,157,128,109,121,1,1,37,11,28,6,22,2,16,5,114,30,31,26,20,26,34,0
2656,"Pri-440","Pri-440",-25.5163,-56.5886,10.2,1.5144912,4.634343072,111.555526,1.068913102,1.569859505,4.674906254,-37826.03906,-13181.06641,-7.880198956,7.24e-07,0.000160873,-11.71210289,3.618287086,102.556427,8.999099731,230.3873291,0.037592355,111,5672,3969,421,9,0,9,0,100,10,0,0,0,10,0,10,10,0,0,0,143,0,0,0,0,6,0,0,40,30,13,0,0,0,15,0,30,15,0,0,0,0,0,34,20.67961502,0,0,0,0,0,0,0,40,60,0,0,0,0,7,14,4,1565,151,138,96,110,3,1,41,12,27,6,24,5,17,5,132,33,29,25,21,26,31,0
2229,"Pri-2556","Pri-2556",-20.0661,-61.6208,13.23800934,1.483066031,5.889852592,307.4166632,2.252006054,1.569184303,1.884897709,-35652.71094,-24830.98242,-8.312263489,-6.74e-06,0.002734333,-7.386292934,7.710716248,300.4206848,6.99597168,51.5668335,0.119461007,306,5808,3570,912,4,0,4,0,0,4,0,100,0,4,0,4,4,0,0,0,501,0,0,0,70,72,0,0,0,50,14,30,0,0,0,0,0,0,0,0,0,0,0,34,21.00724602,0,0,100,0,0,0,0,0,0,0,0,0,0,7,14,8,1565,61,60,16,19,1,1,37,18,29,5,28,4,21,4,135,30,30,26,26,33,34,0
810,"Pri-1174","Pri-1174",-21.9673,-61.33,7.8,1.5393168,3.602001312,206.7499988,2.353607416,1.560448885,2.35618782,2611.130371,2435.109863,3.446113348,1.22e-06,0.000163543,-9.224949837,3.680155754,202.4465942,4.303405762,1.602905273,0.72861141,207,1685,3230,774,4,0,4,0,0,4,0,100,0,4,0,4,4,0,0,0,435,0,15,0,40,72,0,0,0,50,2,0,0,0,0,0,0,30,0,15,0,0,0,34,20.91431999,0,0,100,0,0,0,0,0,0,0,0,0,0,7,15,9,1570,88,85,19,21,0,1,41,16,31,6,29,5,20,5,144,35,30,25,25,33,37,0
1830,"Pri-2111","Pri-2111",-22.9356,-60.9356,15,1.46484,6.59178,171.3333312,2.350850582,1.565378785,2.445698023,2565.137207,2951.757324,2.912328959,-2.91e-06,0.001508138,-7.650517464,5.739181519,169.9030457,1.430282593,18.81469727,0.070648752,172,3042,3526,812,4,0,4,25,75,10,0,0,0,12,0,10,4,0,0,0,692,0,15,0,40,72,0,0,0,20,2,0,0,0,0,0,0,30,0,15,0,0,0,34,20.82359123,0,0,40,0,0,0,0,0,40,0,20,0,0,7,15,7,1570,83,78,19,24,0,1,41,17,30,6,29,3,19,5,141,33,30,25,24,31,35,0
2204,"Pri-2526","Pri-2526",-20.0642,-61.6025,15,1.46484,6.59178,302.1110832,1.983332753,1.569601893,3.323760748,-56933.71484,-24793.14258,-17.26914787,8.09e-07,0.010499556,-6.687240124,9.415772438,297.3300476,4.781036377,55.23114014,0.079667769,300,4079,3645,947,4,0,4,0,0,4,0,100,0,4,0,4,4,0,0,0,503,0,0,0,70,72,0,0,0,50,2,30,0,0,0,0,0,0,0,0,0,0,0,34,20.99059105,0,0,100,0,0,0,0,0,0,0,0,0,0,7,17,9,1565,62,60,16,19,2,1,36,18,29,5,28,4,20,4,136,30,29,25,26,33,33,0
2360,"Pri-2702","Pri-2702",-24.5733,-58.4731,9,1.526904,4.1226408,89.7500006,0.921473742,1.555405617,6.050204754,304.506897,1260.385742,1.659581184,-5.97e-07,8.94e-05,-9.432147026,3.260946751,88.01753998,1.732460022,111.5291748,0.015296089,90,6001,3937,587,8,0,8,25,0,9,0,75,0,8,0,9,4,0,0,0,758,0,0,0,0,72,0,0,0,50,15,0,25,4,0,0,15,0,0,40,0,20,0,34,20.70670128,0,0,0,0,0,0,60,40,0,0,0,0,0,1,17,7,1570,109,111,63,62,0,1,37,14,27,5,24,2,18,5,139,32,28,24,22,28,29,0
2568,"Pri-361","Pri-361",-22.5431,-57.1598,7.8,1.5393168,3.602001312,252.888889,2.023373842,1.565788746,1.453716278,6835.114746,-31552.15625,4.257610321,-3.49e-06,8.6e-05,-10.86607552,3.064688444,139.4478607,113.4410248,66.04034424,0.632049024,259,7026,4185,943,8,0,8,0,0,4,100,0,0,8,0,8,4,0,0,0,383,0,0,0,0,67,0,0,20,40,1,0,0,0,0,0,0,80,0,0,0,0,0,34,20.92529869,0,0,20,0,0,0,80,0,0,0,0,0,0,7,22,10,1564,170,127,76,89,0,1,34,13,27,5,25,10,19,3,117,29,26,24,22,30,30,0
2234,"Pri-2562","Pri-2562",-23.4817,-58.3892,10,1.51656,4.54968,96.2222232,0.782646,1.557946444,5.467483997,2783.189209,2650.428955,10.77295685,-1.82e-06,6.98e-05,-10.20628071,2.895993233,91.84710693,4.375114441,97.66082764,0.04287817,97,6847,3814,648,8,0,4,0,0,4,50,50,0,4,0,4,4,0,0,0,405,0,0,0,0,72,0,0,0,40,1,0,25,4,0,0,15,0,0,40,0,20,0,34,20.73390007,0,0,80,0,0,0,20,0,0,0,0,0,0,1,17,7,1570,128,120,65,61,0,1,37,14,28,6,25,5,19,4,136,32,28,24,23,32,31,0
328,"Ori-199","Ori-199",-26.176389,-56.197778,7.20508054,1.545470647,3.340572145,146.1666635,2.158522844,1.569690704,3.025236607,37565.21094,58545.38672,27.97174263,-6.99e-06,0.000253823,-9.259008408,5.717235565,115.3701401,30.79651642,222.7559509,0.121460132,137,11898,4296,554,9,0,9,75,0,14,25,0,0,14,0,14,14,0,0,0,336,15,0,0,0,59,0,0,40,20,17,0,0,0,15,0,30,0,0,0,0,0,0,34,20.74524879,0,0,0,0,0,0,0,40,0,0,0,0,60,7,50,13,1565,141,133,100,117,3,1,38,11,26,6,24,4,17,5,131,31,28,23,19,25,29,0
1913,"Pri-2199","Pri-2199",-22.06,-59.4647,13.79618142,1.477292299,6.114297771,122.9166703,1.063102603,1.561845541,0.030379271,1925.206665,2771.009277,2.013992786,1.44e-06,0.002136005,-5.918966293,7.338765144,119.8102188,3.106452942,46.73815918,0.062322743,122,1915,3757,1044,12,0,12,0,100,14,0,0,0,14,0,10,10,0,0,0,555,0,15,0,40,72,0,0,0,30,1,0,0,0,0,0,0,30,0,15,0,0,0,34,20.73390007,0,0,0,0,0,0,0,0,20,0,40,0,40,4,18,13,1570,86,72,26,39,0,1,39,18,31,5,28,12,20,4,139,34,30,26,27,34,34,0
1848,"Pri-2131","Pri-2131",-22.7586,-60.4547,30,1.30968,11.78712,150.5277794,1.65747273,1.555493236,0.911988497,-1315.438965,1312.802246,-3.839038134,6.9e-06,0.048877224,-2.598800659,12.8049345,150.0959625,0.43182373,30.92266846,0.013772308,150,2739,3346,764,14,0,4,0,100,4,0,0,0,4,0,9,4,0,0,0,752,0,0,0,20,72,0,0,0,30,16,0,30,0,0,0,0,35,0,15,0,0,0,34,20.74488258,0,0,60,0,0,0,0,20,0,0,0,0,20,4,13,6,1570,87,79,24,29,0,1,41,17,31,6,29,5,20,5,141,36,30,25,25,33,36,0
478,"Ori-331","Ori-331",-26.7625,-55.1175,16.87189241,1.445477145,7.316380463,220.3056133,2.337563753,1.570345283,2.162550926,-38960.66016,21278.38477,-5.738910198,5.02e-06,0.000230879,-11.59280396,4.288969994,136.6782532,83.62736511,89.30014038,0.483597815,217,8046,4143,1016,12,0,14,75,0,14,0,25,0,12,0,12,12,0,0,0,302,0,0,0,0,37,0,15,0,50,13,15,0,0,0,70,0,0,0,0,0,0,0,34,20.9341507,0,0,0,0,0,0,0,0,0,0,60,0,40,7,18,8,1561,137,129,125,121,6,1,46,15,28,7,23,3,16,4,109,33,30,24,20,25,34,0
2366,"Pri-2708","Pri-2708",-20.0981,-60.9072,10,1.51656,4.54968,219.4722256,1.681904554,1.563316345,0.944749653,1399.776489,559.305542,1.155585527,3.45e-06,0.001578265,-6.862176895,6.299359798,217.8227692,1.649459839,1.758483887,0.484004438,219,5964,3641,888,4,0,4,0,0,4,75,25,0,4,0,4,4,0,0,0,926,0,0,0,70,72,0,0,0,40,2,0,0,0,0,0,0,15,0,15,0,0,1,34,20.96355629,0,0,100,0,0,0,0,0,0,0,0,0,0,7,15,8,1570,67,62,18,25,0,1,36,19,29,5,27,14,21,3,137,32,28,25,27,32,33,0
2932,"Pri-691","Pri-691",-19.9308,-60.2133,7.8,1.5393168,3.602001312,172.1388866,2.336246967,1.560873508,2.544415712,-1540.163208,-886.9364014,-2.10334897,-1.11e-06,0.000792479,-7.500538349,5.239489079,171.6303864,0.508499146,14.16851807,0.034645945,172,4705,3953,966,4,0,4,0,0,4,75,25,0,4,0,4,4,0,0,0,994,0,15,0,40,72,0,0,0,40,14,0,0,0,0,0,0,30,0,15,0,0,1,34,20.82359123,0,0,100,0,0,0,0,0,0,0,0,0,0,7,19,8,1570,89,87,23,35,0,1,37,20,29,4,27,8,21,4,138,30,28,24,26,32,31,0
2599,"Pri-39","Pri-39",-25.7767,-54.7339,9.830569257,1.518312592,4.477763125,222.4722404,2.299398184,1.57019186,2.699126005,-41352.18359,-78039.75781,-3.983998537,3.87e-06,0.000116098,-12.62501717,3.290526867,178.2768402,44.19540405,143.9291382,0.234926313,232,5775,4487,1627,12,0,12,0,100,12,0,0,0,12,0,12,12,0,0,0,132,0,0,0,0,37,0,15,0,30,17,15,0,0,0,70,0,0,0,0,0,0,0,34,20.9238987,0,0,0,0,0,0,0,0,0,0,100,0,0,7,26,18,1564,154,146,123,124,4,1,35,14,27,5,22,5,15,4,113,30,29,25,20,26,32,0
