ID,ID1,LATITUD,LONGITUD,COS_0.30,DA_0.30,COSkgm2,DEM,AnalyticalHillshading,Slope,Aspect,CrossSectionalCurvature,LongitudinalCurvature,CovergenceIndex,ClosedDepressions,FlowAccumulation,TopographicWetnessIndex,LSFactor,ChannelNetworkBaseLevel,VerticalDistanceToChannelNetwork,ValleyDepth,RelativeSlopePosition,DEMSRE3a,etmnts3a,evmmod3a,evsmod3a,g01igb3a,g02esa3a,g02igb3a,g03esa3a,g04esa3a,g04igb3a,g05esa3a,g06esa3a,g07esa3a,g10igb3a,g11esa3a,g11igb3a,g12igb3a,g13esa3a,g18esa3a,g21esa3a,gacgem3a,gachws3a,garhws3a,gchhws3a,gcmhws3a,geaisg3a,gflhws3a,gfrhws3a,gglhws3a,glcesa3a,glcjrc3a,glphws3a,glvhws3a,glwwwf3a,glxhws3a,gnthws3a,gplhws3a,grghws3a,gschws3a,gsnhws3a,gsthws3a,gvrhws3a,iflgre3a,inmsre3a,inssre3a,l02igb3a,l03igb3a,l04igb3a,l05igb3a,l06igb3a,l07igb3a,l08igb3a,l09igb3a,l10igb3a,l11igb3a,l12igb3a,l13igb3a,l14igb3a,l3pobi3b,lammod3a,ln1dms3a,opisre3a,px1wcl3a,px2wcl3a,px3wcl3a,px4wcl3a,SLPSRT3a,smkisr3a,tdhmod3a,tdlmod3a,tdmmod3a,tdsmod3a,tnhmod3a,tnlmod3a,tnmmod3a,tnsmod3a,twisre3a,tx1mod3a,tx2mod3a,tx3mod3a,tx4mod3a,tx5mod3a,tx6mod3a,wmkmod3a
Ori-274,Ori-274,-26.694722,-55.195278,7.828052466,1.539026625,3.61,207.1944739,2.243864059,1.570418239,2.847542286,6441.65332,-28619.97461,2.124207258,-6.22E-07,0.00010547,-13.04165745,3.325312138,160.22995,46.96452332,117.7549744,0.285118192,213,10771,4136,1187,8,0,8,25,0,14,0,75,0,12,0,14,12,0,0,0,390,0,0,0,0,37,0,15,0,50,1,15,0,0,0,70,0,0,0,0,0,0,0,35,20.76865387,0,0,0,0,0,0,40,0,0,0,20,0,40,7,38,2,1561,142,131,125,124,7,1,42,15,28,6,23,4,16,5,109,33,30,24,20,25,34,0
Ori-280,Ori-280,-26.779444,-55.18,12.80534646,1.487541496,5.71,164.3055256,0.789852738,1.570298553,5.593625069,83628.44531,-90050.17188,7.43565321,1.18E-06,0.000381142,-10.99294376,4.741257668,150.4486237,13.85690308,149.5366516,0.084806912,164,8875,4451,712,14,0,14,100,0,14,0,0,0,14,0,14,14,0,0,0,282,0,0,0,0,37,0,15,0,20,1,15,0,0,0,70,0,0,0,0,0,0,0,34,20.76223564,0,0,0,0,0,0,0,0,0,0,0,0,100,7,21,0,1552,137,127,122,121,6,1,43,0,26,7,23,2,16,5,109,32,28,23,18,25,32,0
Ori-311,Ori-311,-26.593056,-55.156111,8.254692071,1.534613465,3.8,246.888939,1.360274196,1.570371509,0.485500246,-26008.17188,-73796.46875,0.276066929,7.54E-06,0.000159313,-12.25579929,3.801624298,176.421524,70.46742249,97.79391479,0.418797463,259,9021,4378,1689,14,75,14,0,25,14,0,0,0,12,0,12,12,0,0,0,502,0,0,0,0,37,0,15,0,14,1,15,0,0,0,70,0,0,0,0,0,0,0,33,21.07696915,0,0,0,0,0,0,0,0,0,0,40,0,60,7,36,2,1560,145,136,127,124,6,1,41,7,27,8,22,3,15,5,117,33,31,25,19,24,35,0
Ori-327,Ori-327,-26.728611,-55.1325,9.59210703,1.520779245,4.38,268.5555188,1.611798763,1.570000172,3.868788958,74926.21875,74316.46094,11.56705284,-7.33E-06,8.29E-05,-12.68581009,3.07652092,146.0443878,122.5111237,29.09609985,0.808082342,271,7797,4061,1145,12,0,12,100,0,12,0,0,0,12,0,12,12,0,0,0,249,0,0,0,0,37,0,15,0,20,17,15,0,0,0,70,0,0,0,0,0,0,0,34,20.92529869,0,0,0,0,0,0,0,0,0,0,100,0,0,7,18,-21,1570,140,132,127,123,4,1,45,14,28,7,23,2,16,5,113,32,30,25,19,24,35,0
Ori-334,Ori-334,-26.796389,-55.133611,10.88773076,1.507377313,4.92,220.9444527,2.344462633,1.569857121,2.508430243,62397.76953,103975.6719,3.166010618,5.26E-06,8.98E-05,-12.44125748,3.125709772,132.8747101,88.06974792,90.65060425,0.492779613,229,7900,4084,1272,8,0,14,25,0,14,0,50,0,8,0,8,14,25,0,0,318,0,0,0,0,37,0,15,0,50,1,15,0,0,0,70,0,0,0,0,0,0,0,34,20.94010925,0,0,0,0,0,0,60,0,0,0,0,0,40,7,19,NA,1565,136,129,126,121,2,1,45,15,27,6,23,3,16,5,109,33,28,24,20,25,34,0
Ori-349,Ori-349,-26.660833,-55.094167,8.240716634,1.534758027,3.79,236.361156,1.559579015,1.570262432,0.769667685,76898.90625,78024.57813,4.488416195,4.29E-06,0.00026847,-11.27332306,4.420337677,157.0366669,79.32449341,89.94619751,0.468625098,228,9096,4535,852,14,0,14,100,0,14,0,0,0,14,0,14,14,0,0,0,281,0,0,0,0,37,0,15,0,20,16,15,0,0,0,70,0,0,0,0,0,0,0,34,20.9364872,0,0,0,0,0,0,0,0,0,0,0,0,100,7,21,-33,1562,141,134,125,122,5,1,44,8,27,7,22,3,16,5,117,32,30,24,19,25,35,0
Ori-352,Ori-352,-26.626944,-55.080556,12.58674786,1.48980268,5.63,192.3888872,2.230504513,1.568619013,2.877245188,30707.13672,2450.920654,5.257511139,-1.68E-06,0.003531661,-5.94843626,9.679986954,163.7693787,28.61950684,142.0696411,0.167670339,183,8288,4115,864,14,0,14,100,0,14,0,0,0,14,0,14,14,0,0,0,403,0,0,0,0,37,0,15,0,20,17,15,0,0,0,70,0,0,0,0,0,0,0,34,20.82726669,0,0,0,0,0,0,0,0,0,0,0,0,100,7,19,2,1561,141,134,124,120,2,1,44,6,27,7,23,2,15,5,121,32,29,24,19,25,34,0
Ori-362,Ori-362,-26.626944,-55.054722,14.36415576,1.471417173,6.34,192.1111256,1.951969743,1.569287062,1.339851737,-52888.17969,-59211.03906,-6.741977692,4.20E-06,7.15E-05,-12.32454395,2.909945965,162.042984,30.06814575,142.5943604,0.17414403,202,10591,4194,1099,12,0,12,75,25,8,0,0,0,12,0,12,12,0,0,0,434,0,0,0,0,37,0,15,0,20,16,15,0,0,0,70,0,0,0,0,0,0,0,34,20.87631226,0,0,0,0,0,0,20,0,0,0,80,0,0,7,43,2,1562,141,135,125,120,1,1,41,8,27,7,23,2,15,5,121,33,30,24,19,25,34,0
Ori-59,Ori-59,-23.744444,-55.655833,7.230141346,1.545211418,3.35,228.5554989,2.0655725,1.570351124,3.190585375,68900.15625,53473.03906,8.585905075,-2.65E-06,0.000167548,-11.81195831,4.115756989,196.3673553,32.18814087,203.7907104,0.136402652,222,12253,5043,997,8,50,8,0,0,8,50,0,0,9,0,9,9,0,0,0,853,20,45,0,20,6,0,0,15,14,17,0,0,0,0,0,0,0,0,0,0,0,0,34,20.87875748,0,0,0,0,0,0,60,40,0,0,0,0,0,7,52,2,1563,169,140,93,118,7,1,36,15,28,5,23,9,18,4,120,31,27,25,22,29,30,0
Ori-65,Ori-65,-25.277778,-56.140833,27.59868386,1.334519214,11.05,160.5833097,0.870209515,1.569624543,5.073671818,-34343.78516,-48250.99219,-14.32021141,3.25E-06,0.000124247,-11.89524269,3.335473776,154.7310181,5.852294922,211.8530273,0.026881726,166,9725,4669,930,14,25,14,50,25,14,0,0,0,14,0,14,14,0,0,0,380,0,0,0,0,82,0,0,0,30,1,100,0,0,0,0,0,0,0,0,0,0,0,34,20.82840157,0,0,0,0,0,0,0,0,0,0,0,0,100,7,24,2,1561,160,131,108,116,3,1,38,14,26,5,23,3,16,5,126,31,27,23,22,27,29,0
Ori-78,Ori-78,-25.542222,-56.173333,4.251411778,1.576023397,2.01,211.1666669,2.219166279,1.570012689,2.902937174,-140425.5,-48791.59375,-23.9560318,4.90E-06,0.000298289,-11.01631737,4.309695244,169.905365,41.26130676,194.6541748,0.174898684,213,12019,4688,640,14,0,14,25,75,9,0,0,0,9,0,12,12,0,0,0,292,50,0,0,0,59,0,0,15,30,17,0,0,0,35,0,0,0,0,0,0,0,0,34,20.80693817,0,0,0,0,0,0,0,40,0,0,20,0,40,7,52,0,1562,153,136,108,117,4,1,40,13,27,5,23,4,17,4,122,32,28,24,21,26,30,0
Ori-83,Ori-83,-25.4475,-56.158056,6.0674587,1.557238207,2.83,219.5277682,0.795582175,1.57011807,5.642170906,-79859.04688,-14156.23535,-17.94356728,2.82E-06,8.70E-05,-12.58057213,3.244302988,173.2145081,46.31326294,168.9887085,0.215108395,231,11329,4193,564,9,0,9,0,75,9,0,0,0,14,0,9,9,25,0,0,267,50,0,0,0,82,0,0,15,130,13,0,0,0,35,0,0,0,0,0,0,0,0,34,21.01823235,0,0,0,0,0,0,0,80,0,0,0,0,20,7,48,NA,1562,154,133,109,116,4,1,40,14,27,5,23,3,17,5,119,32,29,24,22,27,30,0
Ori-89,Ori-89,-25.523333,-56.150833,4.124722987,1.577333865,1.95,257.3888598,1.927445292,1.570148587,3.410404444,-16588.93555,-3052.861084,-2.014559746,-4.79E-06,8.15E-05,-12.90953159,3.065823317,174.2714996,83.11735535,144.3889771,0.365340829,262,7579,4139,569,9,0,14,0,100,9,0,0,0,9,0,9,9,0,0,0,301,50,0,0,0,59,0,0,15,30,17,0,0,0,35,0,0,0,0,0,0,0,0,34,20.8365345,0,0,0,0,0,0,0,80,0,0,0,0,20,7,19,-1,1567,153,136,110,117,4,1,40,13,27,5,23,5,17,4,120,32,27,24,20,26,29,0
Pri-1000,Pri-1000,-20.4169,-60.9517,7.8,1.5393168,3.6,218.9722187,2.273270369,1.562064171,2.769196749,635.1425171,1351.185669,0.173797548,-4.94E-06,0.000203668,-9.175269127,3.8453269,217.4292297,1.542984009,1.664978027,0.480985731,219,3932,3787,949,4,0,4,0,0,4,50,50,0,4,0,4,4,0,0,0,787,0,15,0,40,72,0,0,0,50,12,0,0,0,0,0,0,30,0,15,0,0,1,34,20.94916916,0,0,100,0,0,0,0,0,0,0,0,0,0,7,18,2,1570,68,67,20,24,0,1,39,19,30,5,29,3,21,4,140,33,27,26,27,33,34,0
Pri-1008,Pri-1008,-23.1464,-60.6229,7.8,1.5393168,3.6,156.1666692,0.856970429,1.564571381,5.889193535,3253.547852,5395.329102,4.48798275,2.51E-06,0.00012457,-9.817130089,3.619018078,153.4532013,2.713470459,31.91271973,0.078364685,156,1796,3417,670,4,0,4,0,0,4,0,50,0,4,0,4,4,50,0,0,544,0,15,0,40,72,0,0,0,130,2,0,0,0,0,0,0,30,0,15,0,0,0,34,20.75672531,0,0,100,0,0,0,0,0,0,0,0,0,0,4,16,2,1570,79,74,21,26,0,1,40,16,30,6,28,4,20,5,140,33,30,25,24,30,34,0
Pri-1014,Pri-1014,-21.3086,-62.0485,7.8,1.5393168,3.6,279.0277759,2.328056335,1.564857006,2.123096704,-1153.387207,-3534.69873,0.083374396,-4.91E-06,0.00024338,-9.382570267,3.984896183,274.552124,4.475646973,4.06463623,0.524063051,279,1863,3174,765,4,0,4,0,0,4,0,100,0,4,0,4,4,0,0,0,1766,0,45,0,0,72,0,0,0,50,2,0,0,0,0,0,25,30,0,0,0,0,0,34,20.95689392,0,0,100,0,0,0,0,0,0,0,0,0,0,7,14,2,1570,68,66,11,15,0,1,42,18,30,6,29,5,21,5,147,34,29,25,25,33,36,0
Pri-1016,Pri-1016,-22.9278,-60.3748,7.8,1.5393168,3.6,149.7222232,0.809666932,1.562698722,5.728879929,2424.033447,-913.6329346,10.15283108,5.81E-06,7.97E-05,-10.40599537,3.05203867,146.3227844,3.39944458,33.34069824,0.092526712,150,1923,3508,720,4,0,4,0,0,4,0,100,0,4,0,4,4,0,0,0,788,0,15,0,40,72,0,0,0,50,2,0,0,0,0,0,0,30,0,15,0,0,0,34,20.75762558,0,0,100,0,0,0,0,0,0,0,0,0,0,4,19,2,1570,84,77,24,30,0,1,36,16,28,5,29,4,20,5,140,32,28,24,23,30,31,0
Pri-1032,Pri-1032,-21.9616,-61.2436,7.8,1.5393168,3.6,200.5833316,2.325205326,1.561939478,2.598646402,991.1982422,-2059.069336,2.94750905,-3.33E-06,0.000424749,-8.426083565,4.454248905,198.4913635,2.091964722,2.66015625,0.440217048,201,1621,3177,790,4,0,4,0,0,4,0,100,0,4,0,4,4,0,0,0,693,0,15,0,40,72,0,0,0,50,2,0,0,0,0,0,0,30,0,15,0,0,0,34,20.89269638,0,0,100,0,0,0,0,0,0,0,0,0,0,7,14,2,1570,89,86,20,22,0,1,40,16,31,6,29,6,20,5,143,35,30,26,25,33,36,0
Pri-1034,Pri-1034,-21.9949,-60.2991,7.8,1.5393168,3.6,154.6388916,1.903143883,1.56389153,1.2669245,3148.461914,353.9796143,9.619413376,-6.10E-06,0.00040435,-7.842913628,5.260938644,151.2656097,3.373275757,14.48815918,0.188858047,154,3792,3581,1104,9,0,9,0,100,12,0,0,0,14,0,10,10,0,0,0,737,0,15,0,40,72,0,0,0,30,15,0,0,0,0,0,0,30,0,15,0,0,0,34,20.78707695,0,0,0,0,0,0,0,40,20,0,20,0,20,4,12,2,1570,99,87,25,33,0,1,42,13,30,6,27,0,20,5,141,35,29,24,25,34,36,0
Pri-105,Pri-105,-25.6742,-54.6653,12.31491595,1.492614509,5.51,154.5903435,2.29759717,1.570391774,2.007503986,-65132.15234,-40820.875,-23.76066971,3.77E-06,0.001520554,-9.513916969,6.643113136,149.1277008,5.462646484,208.9697266,0.025474915,152,10252,3980,750,5,0,14,0,75,14,25,0,0,5,0,5,14,0,0,0,129,0,0,0,0,37,0,15,0,40,13,15,0,0,0,70,0,0,0,0,0,0,0,34,20.80928802,0,0,0,60,0,0,0,0,0,0,0,0,40,7,23,0,1556,154,145,125,136,5,1,35,0,26,6,22,3,16,4,112,29,28,23,18,26,30,0
Pri-1054,Pri-1054,-23.6535,-60.9165,7.8,1.5393168,3.6,159.3888868,1.667244434,1.561760426,3.788098335,2185.982666,-610.982605,5.545173168,-1.26E-06,8.35E-05,-10.19136524,3.116769314,155.9660492,3.422836304,35.39398193,0.088179208,160,4468,3436,710,4,0,4,0,0,4,0,100,0,4,0,4,4,0,0,0,424,0,0,0,20,72,15,0,0,50,2,0,0,0,0,0,0,15,0,50,0,0,0,34,20.80093956,0,0,100,0,0,0,0,0,0,0,0,0,0,4,13,2,1570,81,76,20,25,0,1,36,15,28,5,27,2,18,5,139,33,28,23,23,28,33,0
Pri-1059,Pri-1059,-21.3729,-61.464,7.8,1.5393168,3.6,223.8888854,2.326899529,1.564906597,2.594439983,6759.603516,6149.771484,5.443986893,1.38E-07,0.000118122,-10.11386013,3.448470354,219.5130768,4.375808716,6.583496094,0.399277955,224,1783,3361,758,4,0,4,0,0,4,0,100,0,4,0,4,4,0,0,0,449,0,45,0,0,72,0,0,0,50,14,0,0,0,0,0,25,30,0,0,0,0,0,34,20.96166229,0,0,100,0,0,0,0,0,0,0,0,0,0,7,15,2,1570,84,85,25,21,0,1,42,19,31,6,27,6,21,4,144,35,30,26,27,34,38,0
Pri-1070,Pri-1070,-20.8511,-61.3059,7.8,1.5393168,3.6,235.0277756,2.329134464,1.562180996,2.581466675,1890.736816,1502.280884,0.356016308,-4.61E-06,0.000181461,-9.115967751,3.901707411,232.4963379,2.531433105,1.156982422,0.686319947,235,5161,3264,835,9,0,4,0,0,4,0,100,0,4,0,4,4,0,0,0,717,0,45,0,0,72,0,0,0,50,2,0,0,0,0,0,25,30,0,0,0,0,0,34,20.96166229,0,0,80,0,0,0,0,20,0,0,0,0,0,7,13,2,1570,73,75,22,21,0,1,40,16,30,6,29,2,20,5,142,33,30,26,26,33,35,0
Pri-110,Pri-110,-25.7167,-54.6611,14.02508053,1.474924567,6.21,192.3333601,1.868042469,1.569920063,1.212709665,84962.39844,8451.276367,12.44432545,-1.38E-06,0.000193861,-11.33552265,3.953819752,155.2015991,37.13175964,171.6536255,0.177846551,192,12112,4266,713,2,0,2,25,0,9,0,75,0,14,0,9,14,0,0,0,147,0,0,0,0,37,0,15,0,50,17,15,0,0,0,70,0,0,0,0,0,0,0,33,20.91138268,40,0,0,0,0,0,0,40,0,0,0,0,20,7,46,-2,1562,153,145,126,133,2,1,36,7,27,6,23,3,16,4,111,31,29,24,20,27,32,0
Pri-1102,Pri-1102,-21.6327,-60.8213,7.8,1.5393168,3.6,178.1666682,1.3726722,1.556228042,0.507099807,-2605.5,-1591.277466,-4.554677963,3.50E-06,0.00226989,-5.371022701,7.427902699,176.1668243,1.999847412,5.403198242,0.270138472,178,4613,3202,800,4,0,4,0,0,4,0,100,0,4,0,4,4,0,0,0,1034,0,15,0,40,72,0,0,0,50,12,0,0,0,0,0,0,30,0,15,0,0,1,34,20.85104561,0,0,100,0,0,0,0,0,0,0,0,0,0,7,12,2,1570,93,88,24,27,0,1,38,17,30,5,30,11,21,4,143,33,30,26,25,32,35,0
Pri-1108,Pri-1108,-20.3218,-61.2106,7.8,1.5393168,3.6,253.749989,2.3145926,1.568460107,2.646595478,-1888.630249,-5172.941895,-1.024197936,-4.26E-06,0.000389537,-9.657078743,4.5459795,249.4291229,4.320861816,4.720947266,0.477875799,253,1913,3529,815,4,0,4,0,0,4,0,100,0,4,0,4,4,0,0,0,662,0,15,0,40,72,0,0,0,50,12,0,0,0,0,0,0,30,0,15,0,0,1,34,20.95689392,0,0,100,0,0,0,0,0,0,0,0,0,0,7,18,2,1569,63,62,18,21,1,1,41,19,30,5,28,4,21,4,137,32,29,25,27,33,35,0
Pri-1114,Pri-1114,-20.4249,-61.4897,7.8,1.5393168,3.6,281.1944388,2.353884697,1.565868378,2.402667999,1074.112183,-4357.706055,0.309667289,-1.13E-05,0.000940793,-8.028920174,5.422644138,277.0447998,4.149627686,3.960205078,0.511678576,282,5072,3509,931,8,0,8,0,0,4,0,100,0,4,0,4,4,0,0,0,1108,0,15,0,40,72,0,0,0,50,1,0,0,0,0,0,0,30,0,15,0,0,1,34,20.95689392,0,0,60,0,0,0,40,0,0,0,0,0,0,7,14,2,1569,64,66,18,19,0,1,38,16,30,5,29,12,21,4,140,32,28,25,26,33,34,0
Pri-1128,Pri-1128,-22.1398,-60.4247,7.8,1.5393168,3.6,155.0555539,1.43859756,1.551788092,4.109667778,-3858.533447,-3034.728271,-24.31771278,3.36E-06,0.037148867,-2.30974555,12.99009323,154.7506714,0.304885864,18.38415527,0.016313618,155,2919,3184,1135,10,25,10,0,75,12,0,0,0,7,0,7,7,0,0,0,536,0,0,0,20,72,0,0,0,30,16,0,30,0,0,0,0,35,0,15,0,0,0,34,20.80093956,0,0,0,0,0,40,0,0,40,0,20,0,0,4,10,2,1570,101,89,25,32,0,1,45,17,32,6,28,6,21,5,141,38,30,25,27,35,37,0
Pri-1137,Pri-1137,-22.0277,-61.5596,7.8,1.5393168,3.6,214.3888939,1.149792075,1.56569922,0.170735374,-6750.918457,-9356.796875,-4.691855907,6.87E-06,0.00023845,-9.367733002,4.120892525,213.3937988,0.995101929,5.539794922,0.152275085,214,1847,2674,891,7,0,7,100,0,7,0,0,0,10,0,7,7,0,0,0,510,0,15,0,40,72,0,0,0,20,16,0,0,0,0,0,0,30,0,15,0,0,0,34,20.92868614,0,0,0,0,0,80,0,0,20,0,0,0,0,7,8,2,1569,84,80,17,19,0,1,42,17,32,6,29,5,21,5,144,36,33,26,26,35,37,0
Pri-1179,Pri-1179,-21.3091,-60.6572,7.8,1.5393168,3.6,162.1666656,2.342379332,1.562151551,2.202768564,-2874.949951,-3220.264893,-2.258723259,6.15E-06,0.001162531,-7.023172855,5.92565012,161.8353577,0.331314087,14.13824463,0.022897318,162,4621,3687,1009,4,0,4,0,0,4,0,100,0,4,0,4,4,0,0,0,764,0,15,0,40,72,0,0,0,50,12,0,0,0,0,0,0,30,0,15,0,0,1,34,20.82840157,0,0,100,0,0,0,0,0,0,0,0,0,0,4,13,2,1570,89,84,24,28,0,1,40,18,30,6,27,4,20,4,142,33,29,25,25,32,35,0
Pri-1181,Pri-1181,-21.853,-60.4633,7.8,1.5393168,3.6,161.0277803,1.7724967,1.562145233,1.074906111,-3909.015625,-1306.414185,-8.624678612,5.91E-06,0.001355955,-6.868535042,6.110886097,160.6601257,0.367660522,11.12469482,0.031991746,161,5187,3443,697,4,0,4,0,0,4,0,100,0,4,0,4,4,0,0,0,1392,0,15,0,40,72,0,0,0,50,2,0,0,0,0,0,0,30,0,15,0,0,0,34,20.80910683,0,0,100,0,0,0,0,0,0,0,0,0,0,4,14,2,1570,100,89,24,31,0,1,38,16,30,5,26,4,21,5,142,33,28,24,26,31,35,0
Pri-1185,Pri-1185,-21.1803,-61.791,7.8,1.5393168,3.6,270.2777768,2.310227633,1.564316273,2.053760529,2592.165283,2235.666748,2.205478668,-5.78E-06,0.001576069,-7.239142418,6.012046814,262.8799744,7.397796631,2.396026611,0.755353272,270,2042,3508,989,4,0,4,0,0,4,0,100,0,4,0,4,4,0,0,0,532,0,45,0,0,72,0,0,0,50,2,0,0,0,0,0,25,30,0,0,0,0,0,34,20.95689392,0,0,100,0,0,0,0,0,0,0,0,0,0,7,20,2,1570,72,72,16,17,0,1,38,17,29,5,29,0,21,5,146,32,29,25,26,33,36,0
Pri-1191,Pri-1191,-20.4318,-60.7232,7.8,1.5393168,3.6,197.1111087,2.340064287,1.561395168,2.523160219,-254.1875458,1467.957031,0.649584353,5.81E-06,0.004720458,-5.537983894,7.842383862,194.1049347,3.00617981,0.900146484,0.769567013,197,2020,3471,1150,4,0,4,0,0,4,0,100,0,4,0,4,4,0,0,0,1189,0,15,0,40,72,0,0,0,50,12,0,0,0,0,0,0,30,0,15,0,0,1,34,20.89269638,0,0,100,0,0,0,0,0,0,0,0,0,0,7,20,2,1570,73,71,20,27,0,1,39,21,30,4,26,3,21,4,140,32,27,28,28,33,32,0
Pri-12,Pri-12,-25.7167,-54.8189,16.43190527,1.450028372,7.15,269.0000242,2.31674695,1.569886208,2.072444439,49923.75391,60833.375,10.70229912,6.32E-06,9.57E-05,-12.40909004,3.165740252,191.6686249,77.33140564,99.76434326,0.436664373,276,8261,5040,2110,12,0,12,50,0,12,0,0,0,12,0,12,12,50,0,0,121,0,0,0,0,37,0,15,0,20,1,15,0,0,0,70,0,0,0,0,0,0,0,34,20.92529869,0,0,0,0,0,0,0,0,0,0,100,0,0,7,24,2,1568,154,141,119,122,3,1,38,3,27,7,22,2,15,4,115,30,31,25,18,25,35,0
Pri-1201,Pri-1201,-24.567,-57.2378,7.8,1.5393168,3.6,65.27777815,2.349565506,1.544285893,2.35617733,-2796.125488,-8839.495117,-0.282201707,4.72E-07,0.000913392,-6.143569469,5.644289494,64.58167267,0.696105957,166.1070557,0.004173218,65,5051,3693,553,14,0,9,0,0,9,0,50,0,9,0,9,8,50,0,0,439,0,0,0,0,82,0,0,0,50,15,0,25,4,0,0,15,0,0,40,0,20,0,34,20.67313576,0,0,0,0,0,0,0,80,0,0,0,0,20,1,17,2,1570,166,125,79,95,0,1,36,13,26,5,23,3,18,5,140,31,29,24,21,26,29,0
Pri-1204,Pri-1204,-24.5104,-58.4871,9.4,1.5227664,4.29,88.91666704,1.661284089,1.542710066,0.920630991,-1642.360718,-8049.997559,2.23295927,0.445446908,0.000736962,-5.304547787,6.598474979,88.91254425,0.449569702,111.243042,0.004025062,88,4503,3343,633,9,0,9,0,0,9,0,0,0,9,0,6,6,100,0,0,525,0,0,0,0,72,0,0,0,130,2,0,25,0,0,0,15,0,0,40,0,20,0,34,20.70670128,0,0,0,0,20,0,0,80,0,0,0,0,0,1,15,2,1569,108,110,63,62,0,1,38,16,28,5,25,3,18,5,139,33,29,25,22,29,30,0
Pri-1212,Pri-1212,-23.9402,-59.4502,9.4,1.5227664,4.29,113.2777784,0.983311772,1.549454689,6.176263809,291.201416,4862.485352,52.33392334,2.19E-07,0.000187389,-7.483426094,4.509678841,112.1332474,1.14453125,78.01660156,0.014458247,113,4269,3583,888,7,0,7,0,100,14,0,0,0,10,0,10,12,0,0,0,1007,0,0,0,0,72,0,0,0,30,17,0,25,4,0,0,15,0,0,40,0,20,0,34,20.73390007,0,0,0,0,0,40,0,0,40,0,0,0,20,4,11,2,1570,98,106,43,49,0,1,46,18,32,7,26,4,19,5,139,39,33,29,25,35,34,0
Pri-1222,Pri-1222,-23.6996,-59.4063,9.4,1.5227664,4.29,114.4444409,1.491162539,1.560458064,4.037129402,3358.633789,2946.859619,9.233752251,1.85E-06,0.000121743,-9.521000862,3.469194889,113.7358017,0.708641052,75.05828857,0.009352908,115,4236,3614,687,9,0,9,0,0,8,0,75,0,4,0,4,4,25,0,0,616,0,0,0,0,72,0,0,0,130,14,0,25,4,0,0,15,0,0,40,0,20,0,34,20.70939445,0,0,40,0,0,0,20,40,0,0,0,0,0,4,18,2,1570,98,110,42,49,0,1,41,17,29,6,27,4,19,5,138,35,30,26,23,32,34,0
Pri-1228,Pri-1228,-23.2409,-58.5714,11.8,1.4979408,5.3,96.38888909,0.785321116,1.565626025,5.448493004,102.4632797,1959.670532,-1.884462714,-3.59E-06,0.000231427,-9.151302338,4.290931225,95.87446594,0.514419556,94.50537109,0.005413815,95,4189,3345,729,8,0,8,0,0,8,0,50,0,9,0,4,4,50,0,0,766,0,0,0,0,72,0,0,0,130,2,0,25,4,0,0,15,0,0,40,0,20,0,34,20.70670128,0,0,20,0,0,0,60,20,0,0,0,0,0,1,15,2,1569,132,113,55,58,0,1,38,12,28,5,25,6,20,5,137,32,28,25,25,32,30,0
Pri-1239,Pri-1239,-24.8373,-58.1179,7.8,1.5393168,3.6,77.72222133,1.083742738,1.422790408,4.602214336,-984.991333,-1985.711792,-3.575778246,0.683151305,0.001085714,-3.248042107,7.032567024,78.25285339,0.152519226,129.7139893,0.001174431,77,4336,3761,434,5,0,9,50,0,8,0,50,0,11,0,11,4,0,0,0,642,0,0,0,0,72,0,0,0,50,15,0,25,4,0,0,15,0,0,40,0,20,0,34,20.70670128,0,0,0,20,0,0,20,20,0,40,0,0,0,1,19,2,1569,113,119,55,53,0,1,39,11,26,6,24,5,18,5,140,32,27,24,20,26,30,0
Pri-127,Pri-127,-25.9647,-55.2014,17.5957503,1.437989559,7.59,303.3333619,1.397446036,1.56977272,0.539247572,34680.98047,102808.0859,5.082821369,1.21E-05,8.31E-05,-12.21486187,3.214687109,215.2150879,88.11828613,91.45800781,0.490701109,306,10047,4238,1738,12,0,12,0,75,12,0,0,0,12,0,12,12,25,0,0,681,0,0,0,0,14,0,15,0,30,16,15,0,0,0,70,0,0,0,0,0,0,0,34,21.10551643,0,0,0,0,0,0,0,0,0,0,100,0,0,7,37,-41,1569,158,143,122,125,3,1,36,2,27,7,22,3,16,4,112,31,30,26,18,24,33,0
Pri-1304,Pri-1304,-23.0382,-58.8584,7.8,1.5393168,3.6,103.8055531,2.290847778,1.563583136,2.720503092,1467.841431,1665.679077,14.60782242,-3.44E-06,0.000129293,-9.632562637,3.646024942,102.4335861,1.371963501,83.66748047,0.01613326,104,4476,3622,789,8,0,8,0,0,8,0,100,0,8,0,8,8,0,0,0,682,0,0,0,0,72,0,0,0,50,1,0,25,4,0,0,15,0,0,40,0,20,0,34,20.70939445,0,0,0,0,0,0,100,0,0,0,0,0,0,1,17,2,1570,123,103,43,52,0,1,38,13,29,6,25,5,19,5,138,32,28,25,24,32,32,0
